address	size	name	region	rust_method	status	provenance	vtable	domain
0x004c52ff	0	scalar_delete_ZTExtraPaths			confirmed		0x008d2d90#0	world/pathing
0x004c5327	0	read_ZTExtraPaths_xml_and_enable_flag			confirmed		0x008d2d90#20	world/pathing
0x004c534e	0	allocate_ZTExtraPaths_instance			confirmed		0x008d2d90#22	world/pathing
0x004c5375	47	get_type_ZTFavoriteAnimalMgr			confirmed			animation
0x004c53a4	0	get_type_ZTFavoriteAnimalMgr_vtable_thunk			confirmed		0x008d2e84#0	animation
0x004c53a9	32	init_ZTFavoriteAnimalMgr_descriptor_ref			confirmed			animation
0x004c53c9	0	init_ZTFavoriteAnimalMgr_descriptor_ref_vtable_thunk			confirmed		0x008d2e84#1	animation
0x004c53ce	68	get_ZTFavoriteAnimalMgr_action_registry			confirmed			animation
0x004c54d4	107	construct_ZTFavoriteAnimalMgr_defaults			confirmed			animation
0x004c555a	77	destroy_ZTFavoriteAnimalMgr_members			confirmed			animation
0x004c55a7	0	forward_ZTFavoriteAnimalMgr_secondary_value			confirmed		0x008d2edc#2	animation
0x004c55e5	0	write_ZTFavoriteAnimalMgr_xml			confirmed		0x008d2e84#18	animation
0x004c56b1	0	read_ZTFavoriteAnimalMgr_xml			confirmed		0x008d2e84#19	animation
0x004c589f	0	refresh_ZTFavoriteAnimalMgr_default_favorite			confirmed		0x008d2e84#13	animation
0x004c58ee	458	update_ZTFavoriteAnimalMgr_after_guest_spawn			confirmed			animation
0x004c5ab8	271	select_ZTFavoriteAnimalMgr_replacement_species			confirmed			animation
0x004c5bc7	93	find_mode_pointer_state_tree_entry			confirmed			runtime/support
0x004c5c24	0	allocate_ZTFavoriteAnimalMgr_instance			confirmed		0x008d2edc#4	animation
0x004c5c83	0	adjusted_delete_ZTFavoriteAnimalMgr_secondary			confirmed		0x008d2edc#0	animation
0x004c5c8b	0	scalar_delete_ZTEmoticonInfo			confirmed		0x008d337c#0	runtime/support
0x004c5ca6	40	destroy_ZTEmoticonInfo_members			confirmed			runtime/support
0x004c5cce	115	construct_ZTFeedbackString_defaults			confirmed			runtime/support
0x004c5d41	0	scalar_delete_feedback_text_info			confirmed		0x008d33b0#0	runtime/support
0x004c5d5c	63	destroy_feedback_text_info_members			confirmed			runtime/support
0x004c5d9b	40	construct_ZTMessageInfo_defaults			confirmed			runtime/support
0x004c5dc3	0	scalar_delete_ZTMessageInfo			confirmed		0x008d344c#0	runtime/support
0x004c5de6	96	construct_ZTFeedbackData_defaults			confirmed			runtime/support
0x004c5e46	19	resolve_ZTFeedbackData_selected_child_message_info			confirmed			runtime/support
0x004c5e73	0	scalar_delete_ZTFeedbackData			confirmed		0x008d3348#0	runtime/support
0x004c5e8e	100	construct_ZTFeedbackDataSet_defaults			confirmed			runtime/support
0x004c5ef2	85	destroy_ZTFeedbackDataSet_members			confirmed			runtime/support
0x004c5f47	63	destroy_ZTFeedbackData_members			confirmed			runtime/support
0x004c5f86	0	scalar_delete_ZTFeedbackDataSet			confirmed		0x008d3480#0	runtime/support
0x004c5fa2	45	get_type_ZTFeedbackClickTarget			confirmed			runtime/support
0x004c5fcf	0	get_type_ZTFeedbackClickTarget_vtable_thunk			confirmed		0x008c5020#1	runtime/support
0x004c5fd4	0	init_ZTFeedbackClickTarget_descriptor_ref_vtable_thunk			confirmed		0x008c5020#2	scripting
0x004c5ff4	0	read_ZTFeedbackClickTarget_base_xml_thunk			confirmed		0x008c5020#4	runtime/support
0x004c5ff9	0	get_type_ZTEmoticonInfo			confirmed		0x008d337c#1	runtime/support
0x004c6026	0	init_ZTEmoticonInfo_descriptor_ref_vtable_thunk			confirmed		0x008d337c#2	scripting
0x004c6046	0	write_ZTEmoticonInfo_xml			confirmed		0x008d337c#3	runtime/support
0x004c60ac	0	read_ZTEmoticonInfo_xml			confirmed		0x008d337c#4	runtime/support
0x004c615e	45	get_type_ZTFeedbackString			confirmed			runtime/support
0x004c618b	0	get_type_ZTFeedbackString_vtable_thunk			confirmed		0x008d33b0#1	runtime/support
0x004c6190	0	init_ZTFeedbackString_descriptor_ref_vtable_thunk			confirmed		0x008d33b0#2	scripting
0x004c61b0	290	matches_ZTFeedbackString_conditions			confirmed			runtime/support
0x004c62d2	596	write_feedback_string_or_action_info_xml			confirmed		0x008d33b0#3	runtime/support
0x004c6526	621	read_ZTFeedbackString_xml			confirmed		0x008d33b0#4	runtime/support
0x004c6793	2567	resolve_entity_display_name_or_unnamed			confirmed			game-entities
0x004c71bf	0	get_type_ZTThoughtInfo			confirmed		0x008d33e4#1	runtime/support
0x004c71ec	0	init_ZTThoughtInfo_descriptor_ref_vtable_thunk			confirmed		0x008d33e4#2	scripting
0x004c720c	0	write_ZTThoughtInfo_xml			confirmed		0x008d33e4#3	runtime/support
0x004c7231	50	read_ZTThoughtInfo_xml			confirmed		0x008d33e4#4	runtime/support
0x004c7263	0	get_type_ZTActionInfo			confirmed		0x008d3418#1	runtime/support
0x004c7290	0	init_ZTActionInfo_descriptor_ref_vtable_thunk			confirmed		0x008d3418#2	scripting
0x004c72b0	0	read_ZTActionInfo_xml			confirmed		0x008d3418#4	runtime/support
0x004c72ea	0	get_type_ZTMessageInfo			confirmed		0x008d344c#1	runtime/support
0x004c7317	0	init_ZTMessageInfo_descriptor_ref_vtable_thunk			confirmed		0x008d344c#2	scripting
0x004c7337	0	write_ZTMessageInfo_xml			confirmed		0x008d344c#3	runtime/support
0x004c7383	374	read_ZTMessageInfo_xml			confirmed		0x008d344c#4	runtime/support
0x004c74f9	164	resolve_ZTFeedbackData_selected_entity_name			confirmed			game-entities
0x004c759d	47	get_type_ZTFeedbackDataSet			confirmed			runtime/support
0x004c75cc	0	get_type_ZTFeedbackDataSet_vtable_thunk			confirmed		0x008d3480#1	runtime/support
0x004c75d1	32	init_ZTFeedbackDataSet_descriptor_ref			confirmed			scripting
0x004c75f1	0	init_ZTFeedbackDataSet_descriptor_ref_vtable_thunk			confirmed		0x008d3480#2	scripting
0x004c75f6	0	write_ZTFeedbackDataSet_xml			confirmed		0x008d3480#3	runtime/support
0x004c769a	205	read_ZTFeedbackDataSet_xml			confirmed		0x008d3480#4	runtime/support
0x004c7767	47	get_type_ZTFeedbackData			confirmed			runtime/support
0x004c7796	0	get_type_ZTFeedbackData_vtable_thunk			confirmed		0x008d3348#1	runtime/support
0x004c779b	32	init_ZTFeedbackData_descriptor_ref			confirmed			scripting
0x004c77bb	0	init_ZTFeedbackData_descriptor_ref_vtable_thunk			confirmed		0x008d3348#2	scripting
0x004c77c0	94	copy_construct_ZTFeedbackData			confirmed			runtime/support
0x004c781e	105	copy_ZTFeedbackData_fields			confirmed			runtime/support
0x004c7887	25	set_ZTFeedbackData_selected_child_index			confirmed			runtime/support
0x004c78a0	123	refresh_ZTFeedbackData_display_name			confirmed			runtime/support
0x004c791b	0	write_ZTFeedbackData_xml			confirmed		0x008d3348#3	runtime/support
0x004c7a4b	0	read_ZTFeedbackData_xml			confirmed		0x008d3348#4	runtime/support
0x004c7c37	54	relink_ZTFeedbackData_child_owner_refs			confirmed			runtime/support
0x004c7c6d	47	get_type_ZTSharedFeedbackData			confirmed			runtime/support
0x004c7c9c	0	get_type_ZTSharedFeedbackData_vtable_thunk			confirmed		0x008d34b8#1	runtime/support
0x004c7ca1	32	init_ZTSharedFeedbackData_descriptor_ref			confirmed			scripting
0x004c7cc1	0	init_ZTSharedFeedbackData_descriptor_ref_vtable_thunk			confirmed		0x008d34b8#2	scripting
0x004c7cc6	154	destroy_ZTSharedFeedbackData_members			confirmed			runtime/support
0x004c7d60	0	scalar_delete_ZTSharedFeedbackData			confirmed		0x008d34b8#0	runtime/support
0x004c7d7b	50	get_ZTSharedFeedbackData_entry_payload			confirmed			io/assets
0x004c7dad	0	read_ZTSharedFeedbackData_xml			confirmed		0x008d34b8#20	runtime/support
0x004c7e36	47	get_type_ZTFeedbackComponent			confirmed			game-entities
0x004c7e65	0	get_type_ZTFeedbackComponent_vtable_thunk			confirmed		0x008d3510#1	game-entities
0x004c7e6a	32	init_ZTFeedbackComponent_descriptor_ref			confirmed			scripting
0x004c7e8a	0	init_ZTFeedbackComponent_descriptor_ref_vtable_thunk			confirmed		0x008d3510#2	scripting
0x004c7e8f	38	get_ZTFeedbackComponent_action_registry			confirmed			game-entities
0x004c7eb5	0	register_ZTFeedbackComponent_action_value			confirmed		0x008d3564#0	game-entities
0x004c7ecb	0	resolve_ZTFeedbackComponent_action_value			confirmed		0x008d3564#1	game-entities
0x004c7f1e	58	construct_ZTFeedbackComponent_defaults			confirmed			game-entities
0x004c7f58	0	scalar_delete_ZTFeedbackComponent			confirmed		0x008d3510#0	game-entities
0x004c7f73	32	get_active_placement_feedback_tracker			confirmed			world/pathing
0x004c7f93	99	destroy_ZTFeedbackComponent_members			confirmed			game-entities
0x004c7ff6	0	tick_ZTFeedbackComponent_timeout			confirmed		0x008d3510#14	game-entities
0x004c804a	0	read_ZTFeedbackComponent_xml			confirmed		0x008d3510#20	game-entities
0x004c8147	0	write_ZTFeedbackComponent_xml			confirmed		0x008d3510#19	game-entities
0x004c85b5	158	insert_ZTFeedbackComponent_thought_history_entry			confirmed			game-entities
0x004c8653	47	get_type_ZTFeedbackMgr			confirmed			runtime/support
0x004c8682	0	get_type_ZTFeedbackMgr_vtable_thunk			confirmed		0x008d32e0#1	runtime/support
0x004c8687	32	init_ZTFeedbackMgr_descriptor_ref			confirmed			scripting
0x004c86a7	0	init_ZTFeedbackMgr_descriptor_ref_vtable_thunk			confirmed		0x008d32e0#2	scripting
0x004c86ac	38	get_ZTFeedbackMgr_action_registry			confirmed			runtime/support
0x004c873b	581	construct_ZTFeedbackMgr_defaults			confirmed			runtime/support
0x004c8980	0	scalar_delete_ZTFeedbackMgr			confirmed		0x008d32e0#0	runtime/support
0x004c899b	211	destroy_ZTFeedbackMgr_members			confirmed			runtime/support
0x004c8a6e	0	read_ZTFeedbackMgr_xml			confirmed		0x008d32e0#20	runtime/support
0x004c8f7c	0	write_ZTFeedbackMgr_xml			confirmed		0x008d32e0#19	runtime/support
0x004c943d	38	advance_feedback_alert_timer_cursor			confirmed			ui
0x004c979e	1825	build_clickable_message_alert_entry			confirmed			ui
0x004c9ebf	70	copy_ZTMessageInfo_fields			confirmed			runtime/support
0x004c9f05	158	copy_ZTFeedbackString_fields			confirmed			runtime/support
0x004c9fa3	195	tick_ZTFeedbackMgr_alert_timers			confirmed			platform/runtime
0x004ca066	535	process_ZTFeedbackMgr_message_alert			confirmed			runtime/support
0x004ca27d	78	release_ZTFeedbackMgr_alert_target_ref			confirmed			runtime/support
0x004ca2cb	115	erase_ZTFeedbackMgr_alert_entry_by_id			confirmed			runtime/support
0x004ca33e	167	test_ZTFeedbackMgr_alert_priority_gate			confirmed			world/pathing
0x004ca3e5	91	update_ZTFeedbackMgr_alert_priority_collections			confirmed			runtime/support
0x004ca440	268	copy_assign_feedback_child_record_vector			confirmed			runtime/support
0x004ca54c	100	append_feedback_child_record			confirmed			runtime/support
0x004ca5b0	99	compact_feedback_child_record_vector			confirmed			platform/runtime
0x004ca613	36	destroy_ZTFeedbackData_child_dataset_vector_storage			confirmed			runtime/support
0x004ca637	272	copy_assign_ZTFeedbackDataSet_vector			confirmed			runtime/support
0x004ca747	24	count_ZTFeedbackDataSet_vector_entries			confirmed			runtime/support
0x004ca75f	34	get_ZTFeedbackDataSet_vector_entry			confirmed			runtime/support
0x004ca781	97	append_ZTFeedbackDataSet_vector_entry			confirmed			runtime/support
0x004ca7e2	70	compact_ZTFeedbackDataSet_vector			confirmed			platform/runtime
0x004ca828	161	get_or_insert_u32_refcounted_value_tree_payload			confirmed			io/assets
0x004ca8c9	33	construct_feedback_text_list_storage			confirmed			runtime/support
0x004ca8ea	64	destroy_feedback_text_list_storage			confirmed			runtime/support
0x004ca92a	87	erase_feedback_text_list_node			confirmed			runtime/support
0x004ca981	260	get_or_insert_ZTFeedbackMgr_message_tree_payload			confirmed			io/assets
0x004caa85	48	destroy_ZTFeedbackMgr_message_tree_storage			confirmed			runtime/support
0x004caab5	121	count_ZTFeedbackMgr_message_tree_entries_from_key			confirmed			runtime/support
0x004cab2e	245	get_or_insert_ZTFeedbackMgr_alert_queue_payload			confirmed			io/assets
0x004cac23	48	destroy_ZTFeedbackMgr_alert_queue_tree_storage			confirmed			runtime/support
0x004cac53	95	erase_ZTFeedbackMgr_alert_queue_node			confirmed			runtime/support
0x004cacb2	68	clear_ZTFeedbackMgr_alert_queue_list_nodes			confirmed			runtime/support
0x004cacf6	208	get_or_insert_ZTFeedbackMgr_priority_deque_payload			confirmed			io/assets
0x004cadc6	48	destroy_ZTFeedbackMgr_priority_tree_storage			confirmed			runtime/support
0x004cadf6	120	count_ZTFeedbackMgr_priority_tree_entries_from_key			confirmed			runtime/support
0x004cae6e	32	get_feedback_alert_timer_cursor_value			confirmed			ui
0x004cae8e	118	append_feedback_4byte_deque_value			confirmed			runtime/support
0x004caf04	166	get_or_insert_ZTFeedbackMgr_alert_entry_payload			confirmed			io/assets
0x004cafaa	48	destroy_ZTFeedbackMgr_alert_entry_tree_storage			confirmed			runtime/support
0x004cafda	104	find_ZTFeedbackMgr_alert_entry_iterator			confirmed			runtime/support
0x004cb042	0	allocate_ZTFeedbackClickTarget_instance			confirmed		0x008d3564#3	runtime/support
0x004cb075	0	allocate_ZTEmoticonInfo_instance			confirmed		0x008d3564#5	runtime/support
0x004cb0a0	0	allocate_ZTFeedbackString_instance			confirmed		0x008d3564#7	runtime/support
0x004cb0b3	0	allocate_ZTThoughtInfo_instance			confirmed		0x008d3564#9	runtime/support
0x004cb0d8	0	allocate_ZTActionInfo_instance			confirmed		0x008d3564#11	runtime/support
0x004cb0f9	0	allocate_ZTMessageInfo_instance			confirmed		0x008d3564#13	runtime/support
0x004cb15a	0	allocate_ZTFeedbackComponent_instance			confirmed		0x008d35b4#1	game-entities
0x004cb172	90	populate_ZTFeedbackComponent_action_registry			confirmed			game-entities
0x004cb1cc	153	insert_ZTFeedbackComponent_action_handler			confirmed			game-entities
0x004cb2ac	0	allocate_ZTFeedbackMgr_instance			confirmed		0x008d35b4#3	runtime/support
0x004cb2c7	90	populate_ZTFeedbackMgr_action_registry			confirmed			runtime/support
0x004cb321	153	insert_ZTFeedbackMgr_action_handler			confirmed			runtime/support
0x004cb401	113	copy_construct_feedback_pointer_list_storage			confirmed			runtime/support
0x004cb472	22	destroy_pointer_list_storage			confirmed			runtime/support
0x004cb488	78	erase_pointer_list_node			confirmed			runtime/support
0x004cb4d6	77	advance_inline_text_tree_iterator			confirmed			runtime/support
0x004cb523	25	destroy_ZTFeedbackMgr_message_tree_payload			confirmed			io/assets
0x004cb53c	92	construct_ZTSharedFeedbackData_defaults			confirmed			runtime/support
0x004cb598	75	copy_construct_ZTMessageInfo			confirmed			runtime/support
0x004cb5e3	181	copy_construct_ZTFeedbackString			confirmed			runtime/support
0x004cb698	121	copy_construct_feedback_child_record_vector			confirmed			runtime/support
0x004cb711	140	insert_feedback_child_record_at_iterator			confirmed			runtime/support
0x004cb79d	36	destroy_feedback_child_record_vector_storage			confirmed			runtime/support
0x004cb7c1	50	copy_construct_feedback_child_record_range			confirmed			runtime/support
0x004cb7f3	137	insert_ZTFeedbackDataSet_vector_entry_at_iterator			confirmed			runtime/support
0x004cb87c	44	allocate_ZTFeedbackDataSet_vector_storage			confirmed			runtime/support
0x004cb8a8	29	destroy_ZTFeedbackDataSet_range			confirmed			runtime/support
0x004cb8c5	57	copy_construct_ZTFeedbackDataSet_range			confirmed			runtime/support
0x004cb8fe	172	insert_ZTThoughtInfo_list_node_before			confirmed			runtime/support
0x004cb9aa	474	insert_ZTFeedbackMgr_message_tree_node			confirmed			runtime/support
0x004cbb84	368	insert_ZTFeedbackMgr_alert_queue_tree_node			confirmed			runtime/support
0x004cbcf4	173	insert_ZTMessageInfo_list_node_before			confirmed			runtime/support
0x004cbda1	378	insert_ZTFeedbackMgr_priority_deque_tree_node			confirmed			runtime/support
0x004cbf1b	39	compare_u32_refcounted_pair_tree_key_less			confirmed			platform/runtime
0x004cbf42	285	grow_checked_deque_4byte_block_map			confirmed			runtime/support
0x004cc05f	75	clear_checked_deque_storage_blocks			confirmed			runtime/support
0x004cc0aa	347	insert_ZTFeedbackMgr_alert_entry_tree_node			confirmed			runtime/support
0x004cc205	74	find_ZTFeedbackMgr_alert_entry_lower_bound			confirmed			runtime/support
0x004cc24f	64	compare_feedback_alert_entry_key_less			confirmed			platform/runtime
0x004cc28f	155	insert_pointer_list_value_node_before			confirmed			runtime/support
0x004cc32a	420	insert_feedback_child_record_vector_entry			confirmed			runtime/support
0x004cc4ce	454	insert_ZTFeedbackDataSet_vector_entry			confirmed			runtime/support
0x004cc694	72	allocate_ZTFeedbackDataSet_block			confirmed			runtime/support
0x004cc6dc	315	get_ZTFeedbackMgr_message_tree_insert_position			confirmed			runtime/support
0x004cc817	175	erase_ZTFeedbackMgr_message_tree_range			confirmed			runtime/support
0x004cc8c6	397	link_ZTFeedbackMgr_message_tree_node			confirmed			runtime/support
0x004cca53	62	find_ZTFeedbackMgr_message_tree_lower_bound			confirmed			runtime/support
0x004cca91	205	get_ZTFeedbackMgr_alert_queue_tree_insert_position			confirmed			runtime/support
0x004ccb5e	175	erase_ZTFeedbackMgr_alert_queue_tree_range			confirmed			runtime/support
0x004ccc0d	396	link_ZTFeedbackMgr_alert_queue_tree_node			confirmed			runtime/support
0x004ccd99	217	get_ZTFeedbackMgr_priority_deque_tree_insert_position			confirmed			runtime/support
0x004cce72	175	erase_path_mode_preview_cell_map_range			confirmed			world/pathing
0x004ccf21	402	link_ZTFeedbackMgr_priority_deque_tree_node			confirmed			runtime/support
0x004cd0b3	63	find_ZTFeedbackMgr_priority_deque_tree_lower_bound			confirmed			runtime/support
0x004cd0f2	77	copy_construct_checked_deque_4byte_storage			confirmed			runtime/support
0x004cd13f	204	get_ZTFeedbackMgr_alert_entry_tree_insert_position			confirmed			runtime/support
0x004cd20b	175	erase_ZTFeedbackMgr_alert_entry_tree_range			confirmed			runtime/support
0x004cd2ba	402	link_ZTFeedbackMgr_alert_entry_tree_node			confirmed			runtime/support
0x004cd44c	160	append_ZTFeedbackComponent_action_handler_node			confirmed			game-entities
0x004cd4ec	160	append_ZTFeedbackMgr_action_handler_node			confirmed			runtime/support
0x004cd58c	193	copy_construct_ZTFeedbackDataSet			confirmed			runtime/support
0x004cd64d	805	erase_ZTFeedbackMgr_message_tree_node			confirmed			runtime/support
0x004cd972	67	rotate_left_ZTFeedbackMgr_message_tree_node			confirmed			runtime/support
0x004cd9b5	69	rotate_right_ZTFeedbackMgr_message_tree_node			confirmed			runtime/support
0x004cd9fa	677	erase_ZTFeedbackMgr_alert_queue_tree_node			confirmed			runtime/support
0x004cdc9f	64	rotate_left_ZTFeedbackMgr_alert_queue_tree_node			confirmed			runtime/support
0x004cdcdf	677	erase_ZTFeedbackMgr_priority_deque_tree_node			confirmed			runtime/support
0x004cdf84	667	erase_ZTFeedbackMgr_alert_entry_tree_node			confirmed			runtime/support
0x004ce21f	89	advance_ZTFeedbackMgr_message_tree_iterator			confirmed			runtime/support
0x004ce278	65	destroy_ZTFeedbackMgr_message_tree_subtree			confirmed			runtime/support
0x004ce2b9	69	destroy_ZTFeedbackMgr_alert_queue_tree_subtree			confirmed			runtime/support
0x004ce2fe	75	destroy_ZTFeedbackMgr_priority_deque_tree_subtree			confirmed			runtime/support
0x004ce349	59	destroy_ZTFeedbackMgr_alert_entry_tree_subtree			confirmed			runtime/support
0x004ce384	80	copy_construct_ZTFeedbackMgr_message_tree_node_payload			confirmed			io/assets
0x004ce3d4	23	resolve_safehandledobjid_attribute_ref_assignment			confirmed			runtime/support
0x004ce3eb	111	equal_feedback_child_record_vectors			confirmed			runtime/support
0x004ce45a	41	resolve_ZTFeedbackData_reference_value			confirmed			runtime/support
0x004ce483	55	query_ZTFeedbackData_from_action_value			confirmed			runtime/support
0x004ce4ba	59	copy_assign_feedback_child_record_range			confirmed			runtime/support
0x004ce4f5	78	copy_assign_ZTFeedbackDataSet_range_forward			confirmed			runtime/support
0x004ce543	78	copy_assign_ZTFeedbackDataSet_range_backward			confirmed			runtime/support
0x004ce591	77	insert_checked_deque_4byte_range			confirmed			runtime/support
0x004ce5de	86	equal_feedback_child_record_range			confirmed			runtime/support
0x004ce634	40	as_ZTFeedbackData			confirmed			runtime/support
0x004ce65c	47	copy_construct_feedback_child_record_range_from_range			confirmed			runtime/support
0x004ce68b	48	copy_construct_ZTFeedbackDataSet_range_from_range			confirmed			runtime/support
0x004ce6bb	928	insert_checked_deque_4byte_range_body			confirmed			runtime/support
0x004cea5b	156	copy_assign_ZTFeedbackDataSet			confirmed			runtime/support
0x004ceaf7	118	push_front_checked_deque_4byte_value			confirmed			runtime/support
0x004ceb6d	64	make_checked_deque_4byte_offset_iterator			confirmed			runtime/support
0x004cebad	27	read_checked_deque_4byte_value_after_advance			confirmed			runtime/support
0x004cebc8	109	copy_checked_deque_4byte_range_values			confirmed			runtime/support
0x004cec35	109	copy_checked_deque_4byte_values_forward			confirmed			runtime/support
0x004ceca2	133	copy_checked_deque_4byte_values_backward			confirmed			runtime/support
0x004ced27	62	copy_checked_deque_4byte_values_backward_body			confirmed			runtime/support
0x004ced65	0	adjusted_delete_ZTFeedbackMgr_secondary			confirmed		0x008d333c#0	runtime/support
0x004ced6d	54	compare_inline_text_ref_pair_key_less			confirmed			platform/runtime
0x004ceda3	84	copy_object_display_name_value_or_empty			confirmed			game-entities
0x004cedf7	42	equal_inline_text_ref_pair_key			confirmed			runtime/support
0x004cee21	0	check_fence_aux_handle_enabled			confirmed		0x008d3760#28	world/pathing
0x004cee3a	0	copy_fence_aux_ref_field			confirmed		0x008d3760#43	world/pathing
0x004cee52	47	get_type_ZTFence			confirmed			world/pathing
0x004cee81	0	get_type_ZTFence_vtable_thunk			confirmed		0x008d3760#1	world/pathing
0x004cee86	32	init_ZTFence_descriptor_ref			confirmed			world/pathing
0x004ceea6	0	init_ZTFence_descriptor_ref_vtable_thunk			confirmed		0x008d3760#2	world/pathing
0x004ceeab	75	get_ZTFence_action_registry_table			confirmed			world/pathing
0x004ceef6	0	register_ZTFence_action_value			confirmed		0x008d3810#0	world/pathing
0x004cef0c	83	resolve_ZTFence_action_value			confirmed		0x008d3810#1	world/pathing
0x004cef5f	170	populate_ZTFence_action_registry			confirmed			world/pathing
0x004cf009	708	build_fence_segment_variants			confirmed			world/pathing
0x004cf2cd	0	scalar_delete_ZTFence			confirmed		0x008d3760#0	world/pathing
0x004cf2e8	62	destroy_ZTFence_members			confirmed			world/pathing
0x004cf326	31	resolve_ZTFence_from_candidate_ref			confirmed			world/pathing
0x004cf345	68	get_fence_type_token			confirmed			world/pathing
0x004cf389	68	get_curb_type_token			confirmed			runtime/support
0x004cf3cd	68	get_elevatedcurb_type_token			confirmed			runtime/support
0x004cf411	68	get_tankwallsegment_type_token			confirmed			runtime/support
0x004cf455	95	resolve_tankwallglass_selector_ground_height			confirmed			world/pathing
0x004cf4b4	99	get_fence_start_post_world_point			confirmed			world/pathing
0x004cf517	42	get_adjusted_fence_start_post_point			confirmed			world/pathing
0x004cf541	99	get_fence_end_post_world_point			confirmed			world/pathing
0x004cf5a4	42	get_adjusted_fence_end_post_point			confirmed			world/pathing
0x004cf5ce	57	get_tankwallglass_selector_anchor_ground_point			confirmed			world/pathing
0x004cf607	168	transform_tankwallglass_selector_point			confirmed			world/pathing
0x004cf6af	50	resolve_tankwallglass_selector_ground_point			confirmed			world/pathing
0x004cf6e1	88	write_scaled_tankwallglass_selector_offset_point			confirmed			world/pathing
0x004cf739	77	is_fence_start_post_scene_linked			confirmed			world/pathing
0x004cf786	77	is_fence_end_post_scene_linked			confirmed			world/pathing
0x004cf7d3	86	attach_fence_start_post_to_scene			confirmed			world/pathing
0x004cf829	86	attach_fence_end_post_to_scene			confirmed			world/pathing
0x004cf87f	180	randomize_fence_start_end_post_rotations			confirmed			world/pathing
0x004cf933	748	emit_fence_gate_animation_projection_points			confirmed			world/pathing
0x004cfc1f	278	collect_existing_path_records_for_projection_fence			confirmed			world/pathing
0x004cfd35	113	refresh_fence_endpoint_candidate_vectors			confirmed			world/pathing
0x004cfda6	128	collect_fence_start_endpoint_candidates			confirmed			world/pathing
0x004cfe26	113	collect_fence_end_endpoint_candidates			confirmed			world/pathing
0x004cfe97	116	set_ZTFence_selector_world_position			confirmed		0x008d3760#21	world/pathing
0x004cff0b	50	compute_tankwallglass_selector_heading			confirmed			world/pathing
0x004cff3d	766	refresh_tankwallglass_fence_start_post_preview			confirmed		0x008d3760#22	world/pathing
0x004d023b	266	refresh_fence_preview_spatial_bounds			confirmed			world/pathing
0x004d0345	217	rotate_fence_endpoint_candidates_and_preview			confirmed			world/pathing
0x004d041e	27	linked_fence_object_has_curb_type			confirmed			world/pathing
0x004d0439	27	linked_fence_object_has_elevatedcurb_type			confirmed			world/pathing
0x004d0454	121	fence_headings_match_on_45_degree_axis			confirmed			world/pathing
0x004d04cd	15	detach_other_fence_post_physobjs			confirmed		0x008d3760#25	world/pathing
0x004d04dc	236	refresh_other_fence_post_physobj_links			confirmed			world/pathing
0x004d05c8	426	read_fence_post_config			confirmed		0x008d3760#20	world/pathing
0x004d0772	350	write_fence_post_config			confirmed		0x008d3760#19	world/pathing
0x004d08d0	339	begin_fence_preview_commit_path			confirmed		0x008d3760#39	world/pathing
0x004d0a23	473	end_fence_preview_commit_path			confirmed		0x008d3760#40	world/pathing
0x004d0bfc	92	queue_ZTFence_pending_refresh			confirmed			world/pathing
0x004d0cce	0	tick_ZTFence_pending_refresh			confirmed		0x008d3760#14	world/pathing
0x004d0cfc	0	handle_fence_release_value			confirmed		0x008d3760#41	world/pathing
0x004d0d53	0	trigger_fence_gate_animation_projection			confirmed		0x008d3760#42	world/pathing
0x004d0dfa	831	collect_fence_gate_projection_targets_for_point			confirmed			world/pathing
0x004d1139	171	bind_fence_segment_info_for_selection			confirmed		0x008d3760#32	world/pathing
0x004d11e4	297	refresh_fence_gate_skew_component_points			confirmed			world/pathing
0x004d130d	120	update_fence_selected_segment_offset			confirmed		0x008d3760#29	world/pathing
0x004d1385	2408	refresh_fence_dependent_path_records			confirmed			world/pathing
0x004d1ced	0	update_fence_post_endpoint_links			confirmed		0x008d3760#26	world/pathing
0x004d2298	858	select_fence_segment_and_variant			confirmed		0x008d3760#27	world/pathing
0x004d25f2	232	update_fence_end_post_preview_transform			confirmed			world/pathing
0x004d26da	284	select_unambiguous_fence_endpoint_candidate			confirmed			world/pathing
0x004d27f6	215	test_fence_endpoint_candidate_detail_and_boundary			confirmed			world/pathing
0x004d28cd	323	test_fence_candidate_placement_conflict			confirmed			world/pathing
0x004d2a10	796	collect_fence_placement_tile_keys			confirmed			world/pathing
0x004d2d2c	316	toggle_fence_placement_tile_support_state			confirmed			world/pathing
0x004d2e68	455	build_fence_placement_support_vector			confirmed			world/pathing
0x004d302f	187	clear_fence_placement_support_vector			confirmed			world/pathing
0x004d30ea	0	emit_fence_fitting_surface_segments			confirmed		0x008d3760#30	world/pathing
0x004d3304	404	transform_fence_segment_info_point_to_world			confirmed			world/pathing
0x004d3498	386	refresh_fence_traversability_records			confirmed			world/pathing
0x004d361a	0	refresh_fence_preview_height_and_variant			confirmed		0x008d3760#31	world/pathing
0x004d39ba	260	test_fence_preview_swept_box_path_overlap			confirmed			world/pathing
0x004d3abe	153	get_current_placement_record_extent_or_default			confirmed			world/pathing
0x004d3b57	23	forward_fence_selected_height_value			confirmed		0x008d3760#33	world/pathing
0x004d3b6e	21	forward_fence_selected_water_flag_value			confirmed		0x008d3760#34	world/pathing
