address	size	name	region	rust_method	status	provenance	vtable	domain
0x005157ec	36		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515810	40	as_ZTTourData			candidate			
0x00515838	54		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051586e	417		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515a0f	25		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515a28	46		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515a56	68		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515a9a	65		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515adb	50		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515b0d	175		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515bbc	48		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515bec	133		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515c71	75		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515cbc	70		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515d02	44		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515d2e	26		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515d48	103		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515daf	74		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515df9	38		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515e59	334		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00515fc2	125		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051603f	92		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051609b	113		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051610c	70		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516169	47	get_type_ZTTransportCircuitBase			confirmed			
0x0051619d	38		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051622c	47	get_type_ZTTransportCircuitPrivateBase			confirmed			
0x0051628b	105		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051630f	156		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005163ab	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051641d	64		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051645d	340		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005165b1	167		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516658	125		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005166d5	91		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516730	124		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005167ac	387		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051692f	239		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516a1e	123		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516a99	246		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516baa	102		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516d76	117		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x00915cbc#15	renderer(medium)
0x00516deb	98		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516e4d	119		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516ec4	51		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516ef7	78		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d83c0#24	renderer(medium)
0x00516f45	89		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00516f9e	672		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051723e	59		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517279	134		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005172ff	46		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051732d	207		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005173fc	119		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517473	346		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005175cd	823		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d83c0#29	renderer(medium)
0x00517904	377		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d83c0#30	renderer(medium)
0x00517a7d	45		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517aaa	91		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517b05	83		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517b58	384		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517cd8	210		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517daa	79		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517f41	133		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517fc6	20		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00517fda	70		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518020	193		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005180e1	234		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005181cb	54		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518201	361		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051836a	41		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d83c0#37	renderer(medium)
0x00518393	180		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d83c0#38	renderer(medium)
0x00518447	118		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005184bd	100		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518521	365		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051868e	184		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518746	187		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518801	188		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005188bd	215		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518994	126		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518a12	257		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518b13	503		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518d0a	216		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518de2	98		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518e44	376		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00518fbc	769		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005192bd	134		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519343	93		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005193a0	144		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519430	37		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519455	22		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051946b	22		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519481	136		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519509	309		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051963e	110		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005196ac	112		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051971c	298		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519846	66		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519888	110		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005198f6	112		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519966	58		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005199a0	22		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005199b6	29		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005199d3	52		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519a07	67		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519a4a	131		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519acd	36		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519af1	104		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519b59	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519bf2	110		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519c60	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519d40	33		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519d7c	75		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519dc7	78		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519e15	60		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519e51	55		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519e88	298		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00519fb2	284		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a0ce	58		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a108	64		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a148	76		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a194	77		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a1e1	358		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a347	73		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a390	98		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a3f2	25		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a40b	47		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a43a	96		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a49a	52		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a4ce	90		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a528	202		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a5f2	93		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a64f	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a6ef	436		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a8a3	40	as_ZTTransportCircuitBase			candidate			
0x0051a8cb	71		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051a912	40	as_ZTTransportGroundCircuit			candidate			
0x0051a958	380		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051aad4	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ab46	77		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ab93	113		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ac04	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ac76	113		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ace7	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ad59	45		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ad86	47		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051adb5	77		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ae02	46		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ae94	254		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051af92	963		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b355	79		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b3cf	47	get_type_ZTTransportCrossingGate			confirmed			
0x0051b403	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b428	38		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b6a1	646		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b927	130		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051b9a9	299		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bad4	136		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bb5c	668		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bdf8	173		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bea5	22		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bebb	144	remove_ui_value_assignment_dependent_ref_range			confirmed			
0x0051bf4b	98		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051bfe5	122		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c05f	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c13f	111		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c1ae	47		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c1dd	126		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c25b	436		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c40f	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c4af	117		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c524	40	as_ZTTransportCrossingGate			candidate			
0x0051c54c	44		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c578	45		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c5a5	53		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c5da	35		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c5fd	49		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c62e	65		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c66f	58		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c6a9	63		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c745	47	get_type_ZTTransportGroundCircuit			confirmed			
0x0051c799	79		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051c851	59		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051cec7	594		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051d3de	46		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051dac1	55		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051daf8	105		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051db61	57		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051db9a	286		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051dcb8	302		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051de25	234		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051df0f	24		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051df27	2413		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ea1f	125		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ea9c	562		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ecce	358		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051ee34	406		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051efca	122		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f044	22		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f05a	31		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f079	97		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f13c	24		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f154	23		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f16b	121		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f1e4	50		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f216	181		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f2cb	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f33d	415		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f4dc	67		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f51f	106		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f589	451		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f74c	54		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f782	117		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f7f7	47		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f826	39		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f84d	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f8e6	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051f986	26		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d8978#27	renderer(medium)
0x0051f9a0	24		entity files, user camera data, grid lookup, and UI dependency s		unidentified		0x008d8978#28	renderer(medium)
0x0051fa3e	23		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fa55	25		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(high)
0x0051fa6e	47	get_type_ZTTransportGroundTrack			confirmed			
0x0051faa2	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fac7	73		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fb79	63		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fbb8	244		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fcc7	111		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fd36	190		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0051fdfe	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00520856	204		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00520922	745	resolve_path_entry_exit_points			confirmed			
0x00520c0b	244		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00520cff	704		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00520fbf	46		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052146a	31		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521489	68		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005214cd	55		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(high)
0x00521504	96		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521564	646		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521917	30		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521935	278		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521a4b	334		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521b99	80		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(high)
0x00521be9	312		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00521d21	1108		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522175	248		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052226d	267		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522378	87		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(high)
0x005223cf	222		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005224ad	210		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(high)
0x0052257f	621		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005227ec	249		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005228e5	246		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005229db	125		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522a58	68		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522a9c	90		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522af6	94		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522b54	119		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522bcb	144		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522c5b	31		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522c7a	386		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522dfc	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00522e95	613		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005230fa	701		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005233b7	236		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005234a3	336		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005235f3	155		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052368e	42		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005236b8	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005236d8	380		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00523854	127		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005238d3	960		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00523c93	310		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00523dc9	224		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00523ea9	233		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005240a4	451		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052428f	47	get_type_ZTTransportGroundTrackTextureData			confirmed			
0x005242c3	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005247e3	47	get_type_ZTTransportGroundTrackShared			confirmed			
0x00524817	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524857	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005248c9	79		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524a6b	87		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524add	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524c05	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524ca5	114		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524d17	58		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524d51	74		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00524dca	47	get_type_ZTTransportSkyCircuit			confirmed			
0x00524e1e	79		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052554e	304		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052567e	199		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525830	21		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525845	120		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005258bd	48		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005258f7	400		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525d2e	117		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525da3	23		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525dba	153		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525e53	160		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525ef3	56		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525f2b	47	get_type_ZTTransportSkyTrack			confirmed			
0x00525f5f	32		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00525f84	73		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00526036	210		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052617d	230		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00526b4a	215		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x00527210	194		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005272d2	633		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x0052755b	96		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
0x005275bb	314		entity files, user camera data, grid lookup, and UI dependency s		unidentified			renderer(medium)
